,Embryo,ExptDate,Cntl CTCF,Expt CTCF,Expt/Cntl CTCF,Norm Cntl CTCF,Norm Expt CTCF,EmbID
0,Emb1,20200115,4120374.1495439997,2941393.293852667,0.7138655828568844,0.2975937816486576,0.21244195839120333,20200115Emb1
1,Emb2,20190714,19792927.819148332,7424585.594575,0.375113053632834,1.4295430526014585,0.5362402597609361,20190714Emb2
2,Emb2,20200115,8836013.587115001,4124838.312736,0.46682118265990336,0.638180563864445,0.29791620557376425,20200115Emb2
3,Emb3,20190714,15914143.417014666,10034888.952036,0.6305641899209706,1.149398076311252,0.7247692668859265,20190714Emb3
4,Emb3,20200115,4714543.994493,3762926.6771256668,0.7981528397064688,0.34050766390363146,0.27177715888649934,20200115Emb3
5,Emb5,20190714,18284093.31536,11639266.81695,0.6365788347389449,1.3205675689274727,0.840645364221892,20190714Emb5
6,Emb6,20190714,14841604.572018335,6383290.796133333,0.43009438535831157,1.0719340210426629,0.4610328039250075,20190714Emb6
7,Emb7,20190714,18478848.36804,12544869.881943999,0.6788772564225872,1.3346337412018132,0.9060524925561003,20190714Emb7
8,Emb8,20190714,19628143.71733967,5470239.972289334,0.27869369875547007,1.4176415304986068,0.39508776164402226,20190714Emb8
