,Embryo,ExptDate,Cntl CTCF,Expt CTCF,Expt/Cntl CTCF,Norm Cntl CTCF,Norm Expt CTCF,EmbID
0,Emb1,20200115,7196314.473122667,4439912.092946667,0.61697027131446,1.3972769082040455,0.8620783131560797,20200115Emb1
1,Emb2,20200115,4489090.527301666,3836433.7925216667,0.8546127036622041,0.8716270746731749,0.74490357087162,20200115Emb2
2,Emb3,20200115,4209342.335605,4739284.209371666,1.12589659655004,0.8173095917686272,0.9202060877,20200115Emb3
3,Emb4,20200115,5372197.060793333,3310465.056606667,0.6162218211924263,1.0430960080196339,0.6427785217404085,20200115Emb4
4,Emb5,20200115,6920193.519385,3845934.942855,0.5557554036721201,1.343663710230291,0.746748367678614,20200115Emb5
5,Emb6,20200115,5806891.772792,5428895.248325333,0.9349055330705908,1.127498779113458,1.0541048471235077,20200115Emb6
6,Emb7,20200115,2057665.5877840002,1254195.6801599998,0.6095235725406206,0.39952792799076986,0.24352168999868584,20200115Emb7
