 ,Label,Area,Mean,IntDen,RawIntDen
1,H2BRFP:background,5.193,156.843,814.451,18978.000
2,H2BRFP:0003-0192-0884,436.580,2287.277,998578.569,23268465.000
3,H2BRFP:0003-0184-0754,580.948,1822.594,1058831.548,24672455.000
4,H2BRFP:0003-0195-0605,397.055,1723.151,684184.699,15942589.000
5,H2BRFP:0003-0442-0875,572.279,1816.851,1039744.908,24227706.000
6,H2BRFP:0003-0780-0878,666.693,1155.485,770353.552,17950460.000
7,H2BRFP:0003-0393-0516,285.775,3768.899,1077055.457,25097101.000
8,H2BRFP:0003-0341-0458,488.250,1913.436,934235.182,21769162.000
9,H2BRFP:0003-0234-0323,747.074,2842.459,2123526.345,49481533.000
10,H2BRFP:0003-0352-0160,504.172,1911.104,963524.433,22451648.000
11,H2BRFP:0003-0679-0194,498.206,4056.761,2021104.263,47094936.000
12,H2BRFP:0003-0745-0094,551.808,1810.186,998874.729,23275366.000
13,H2BRFP:0003-0802-0486,741.709,2056.171,1525081.087,35536809.000
14,H2BRFP:0003-0652-0723,436.580,780.120,340584.662,7936163.000
15,Dex488:background,5.193,611.471,3175.234,73988.000
16,Dex488:0003-0192-0884,436.580,1238.071,540516.713,12594897.000
17,Dex488:0003-0184-0754,580.948,1015.936,590205.476,13752724.000
18,Dex488:0003-0195-0605,397.055,991.697,393757.908,9175184.000
19,Dex488:0003-0442-0875,572.279,797.310,456283.350,10632126.000
20,Dex488:0003-0780-0878,666.693,837.997,558686.292,13018277.000
21,Dex488:0003-0393-0516,285.775,1285.421,367340.652,8559620.000
22,Dex488:0003-0341-0458,488.250,1249.611,610122.789,14216829.000
23,Dex488:0003-0234-0323,747.074,1470.570,1098624.160,25599686.000
24,Dex488:0003-0352-0160,504.172,964.455,486250.838,11330416.000
25,Dex488:0003-0679-0194,498.206,1330.750,662988.245,15448678.000
26,Dex488:0003-0745-0094,551.808,897.894,495465.189,11545125.000
27,Dex488:0003-0802-0486,741.709,1120.916,831393.301,19372783.000
28,Dex488:0003-0652-0723,436.580,1036.298,452426.789,10542262.000
