 ,Label,Area,Mean,IntDen,RawIntDen
1,H2BRFP:background,5.236,136.582,715.102,16663
2,H2BRFP:0003-0662-0576,1066.708,1826.940,1948812.061,45410413
3,H2BRFP:0003-0464-0299,1271.458,1386.345,1762679.886,41073238
4,H2BRFP:0003-0476-0446,658.711,6764.114,4455592.953,103822385
5,H2BRFP:0003-0422-0755,709.437,6374.935,4522612.938,105384057
6,H2BRFP:0003-0418-0603,947.661,2018.550,1912900.859,44573625
7,H2BRFP:0003-0477-0904,636.352,3066.649,1951466.516,45472266
8,Dex488:background,5.236,498.066,2607.719,60764
9,Dex488:0003-0662-0576,1066.708,1090.067,1162783.611,27094703
10,Dex488:0003-0464-0299,1271.458,753.963,958632.620,22337661
11,Dex488:0003-0476-0446,658.711,2035.969,1341114.429,31250094
12,Dex488:0003-0422-0755,709.437,1528.576,1084428.002,25268893
13,Dex488:0003-0418-0603,947.661,1084.924,1028140.333,23957301
14,Dex488:0003-0477-0904,636.352,1280.299,814719.973,18984268
