 ,Label,Area,Mean,IntDen,RawIntDen
1,H2BRFP:background,2.918,150.838,440.185,10257.000
2,H2BRFP:0003-0198-0398,984.225,4015.669,3952321.600,92095364.000
3,H2BRFP:0003-0309-0473,1067.567,3517.455,3755118.376,87500216.000
4,H2BRFP:0003-0461-0568,1031.646,3212.355,3314014.292,77221791.000
5,H2BRFP:0003-0462-0831,2010.164,2181.593,4385359.108,102185825.000
6,Dex488:background,2.918,473.000,1380.335,32164.000
7,Dex488:0003-0198-0398,984.225,1329.974,1308993.612,30501628.000
8,Dex488:0003-0309-0473,1067.567,1384.519,1478066.777,34441301.000
9,Dex488:0003-0461-0568,1031.646,1130.011,1165771.562,27164327.000
10,Dex488:0003-0462-0831,2010.164,1049.711,2110090.436,49168455.000
