 ,Label,Area,Mean,IntDen,RawIntDen
1,H2BRFP:background,8.411,153.194,1288.582,30026.000
2,H2BRFP:0003-0537-0248,529.020,815.810,431579.496,10056487.000
3,H2BRFP:0003-0418-0376,1312.657,1855.639,2435817.869,56758421.000
4,H2BRFP:0003-0242-0220,657.251,837.924,550726.705,12832806.000
5,H2BRFP:0003-0128-0242,851.487,1362.182,1159880.161,27027048.000
6,H2BRFP:0003-0512-0580,609.787,2450.225,1494114.612,34815241.000
7,H2BRFP:0003-0396-0540,514.772,2439.201,1255631.924,29258216.000
8,Dex488:background,8.411,700.485,5892.088,137295.000
9,Dex488:0003-0537-0248,529.020,1277.608,675879.856,15749073.000
10,Dex488:0003-0418-0376,1312.657,979.439,1285667.475,29958092.000
11,Dex488:0003-0242-0220,657.251,892.233,586421.613,13664554.000
12,Dex488:0003-0128-0242,851.487,1096.062,933282.543,21746964.000
13,Dex488:0003-0512-0580,609.787,1175.976,717094.389,16709437.000
14,Dex488:0003-0396-0540,514.772,1311.827,675291.570,15735365.000
