 ,Label,Area,Mean,IntDen,RawIntDen
1,H2BRFP:background,2.017,135.468,273.243,6367.000
2,H2BRFP:0003-0447-0709,428.383,3229.105,1383293.059,32232923.000
3,H2BRFP:0003-0465-0543,442.373,2006.674,887699.167,20684799.000
4,H2BRFP:0003-0308-0477,583.866,3624.141,2116011.792,49306432.000
5,H2BRFP:0003-0589-0529,407.225,4161.407,1694631.043,39487592.000
6,H2BRFP:0003-0705-0541,534.127,3958.047,2114098.832,49261857.000
7,H2BRFP:0003-0792-0672,518.892,1127.167,584877.555,13628575.000
8,H2BRFP:0003-0767-0350,718.277,4572.258,3284148.729,76525876.000
9,H2BRFP:0003-0619-0410,613.005,6524.124,3999323.421,93190581.000
10,H2BRFP:0003-0609-0200,798.443,2311.936,1845950.139,43013567.000
11,H2BRFP:0003-0471-0127,429.584,2836.402,1218474.411,28392387.000
12,H2BRFP:0003-0403-0194,744.027,1075.468,800176.714,18645387.000
13,H2BRFP:0003-0414-0353,807.885,534.500,431814.373,10061960.000
14,H2BRFP:0003-0238-0750,1523.501,820.381,1249850.901,29123509.000
15,H2BRFP:0003-0293-0949,556.443,1245.876,693258.888,16154032.000
16,H2BRFP:0003-0125-0255,658.024,1130.633,743983.545,17335997.000
17,H2BRFP:0003-0067-0318,307.790,1384.226,426051.074,9927666.000
18,Dex488:background,2.017,561.213,1131.983,26377.000
19,Dex488:0003-0447-0709,428.383,1041.832,446303.086,10399570.000
20,Dex488:0003-0465-0543,442.373,976.947,432175.292,10070370.000
21,Dex488:0003-0308-0477,583.866,1029.676,601192.710,14008744.000
22,Dex488:0003-0589-0529,407.225,1626.392,662308.248,15432833.000
23,Dex488:0003-0705-0541,534.127,1079.809,576754.975,13439306.000
24,Dex488:0003-0792-0672,518.892,972.872,504815.453,11763001.000
25,Dex488:0003-0767-0350,718.277,1178.652,846599.133,19727103.000
26,Dex488:0003-0619-0410,613.005,1407.887,863042.391,20110257.000
27,Dex488:0003-0609-0200,798.443,982.001,784072.532,18270134.000
28,Dex488:0003-0471-0127,429.584,1173.095,503943.195,11742676.000
29,Dex488:0003-0403-0194,744.027,880.747,655299.026,15269507.000
30,Dex488:0003-0414-0353,807.885,921.735,744656.032,17351667.000
31,Dex488:0003-0238-0750,1523.501,876.920,1335988.641,31130655.000
32,Dex488:0003-0293-0949,556.443,956.160,532048.277,12397569.000
33,Dex488:0003-0125-0255,658.024,746.177,491002.102,11441128.000
34,Dex488:0003-0067-0318,307.790,1011.387,311295.026,7253668.000
