 ,Label,Area,Mean,IntDen,RawIntDen
1,H2BRFP:background,1.502,139.286,209.213,4875.000
2,H2BRFP:0003-0146-0191,494.644,1563.102,773179.669,18016313.000
3,H2BRFP:0003-0144-0682,723.599,1037.181,750503.144,17487914.000
4,H2BRFP:0003-0123-0344,490.181,2093.827,1026354.704,23915693.000
5,H2BRFP:0003-0440-0134,473.272,2702.504,1279020.932,29803217.000
6,H2BRFP:0003-0380-0504,651.157,1468.945,956514.524,22288306.000
7,H2BRFP:0003-0417-0639,336.930,1772.550,597225.084,13916292.000
8,H2BRFP:0003-0474-0717,467.908,2734.521,1279504.418,29814483.000
9,H2BRFP:0003-0818-0834,596.955,4057.644,2422231.369,56441834.000
10,H2BRFP:0003-0660-0525,663.088,666.206,441753.267,10293552.000
11,H2BRFP:0003-0547-0416,480.139,2286.819,1097991.070,25584934.000
12,H2BRFP:0003-0886-0426,459.582,3311.951,1522114.465,35467682.000
13,H2BRFP:0003-0893-0298,593.608,1272.556,755398.948,17601994.000
14,H2BRFP:0003-0687-0275,351.607,3763.629,1323318.173,30835413.000
15,H2BRFP:0003-0820-0068,521.080,3032.467,1580159.053,36820213.000
16,H2BRFP:0003-0675-0080,342.080,2374.778,812363.438,18929357.000
17,Dex488:background,1.502,617.114,926.933,21599.000
18,Dex488:0003-0146-0191,494.644,1097.637,542940.025,12651364.000
19,Dex488:0003-0144-0682,723.599,979.179,708533.084,16509945.000
20,Dex488:0003-0123-0344,490.181,1265.259,620206.051,14451785.000
21,Dex488:0003-0440-0134,473.272,1105.137,523031.166,12187456.000
22,Dex488:0003-0380-0504,651.157,1091.931,711019.009,16567871.000
23,Dex488:0003-0417-0639,336.930,1156.241,389572.142,9077649.000
24,Dex488:0003-0474-0717,467.908,1180.884,552545.208,12875180.000
25,Dex488:0003-0818-0834,596.955,1255.676,749582.177,17466454.000
26,Dex488:0003-0660-0525,663.088,777.556,515588.067,12014020.000
27,Dex488:0003-0547-0416,480.139,1000.792,480519.425,11196865.000
28,Dex488:0003-0886-0426,459.582,1028.711,472777.463,11016465.000
29,Dex488:0003-0893-0298,593.608,1235.847,733608.286,17094237.000
30,Dex488:0003-0687-0275,351.607,1178.854,414493.149,9658348.000
31,Dex488:0003-0820-0068,521.080,1019.713,531352.445,12381355.000
32,Dex488:0003-0675-0080,342.080,1431.759,489775.662,11412550.000
