 ,Label,Area,Mean,IntDen,RawIntDen
1,H2BRFP:background,8.025,141.455,1135.202,26452.000
2,H2BRFP:0003-0544-0580,1589.763,3393.610,5395035.763,125712893.000
3,H2BRFP:0003-0629-0311,1272.832,1590.836,2024866.625,47182605.000
4,H2BRFP:0003-0852-0332,1270.128,844.467,1072581.556,24992852.000
5,H2BRFP:0003-0813-0525,825.824,3690.998,3048113.343,71025877.000
6,H2BRFP:0003-0697-0453,895.990,1114.488,998570.458,23268276.000
7,H2BRFP:0003-0669-0747,842.046,6386.820,5377994.477,125315804.000
8,H2BRFP:0003-0658-0873,739.907,4609.356,3410493.302,79469905.000
9,Dex488:background,8.025,451.930,3626.835,84511.000
10,Dex488:0003-0544-0580,1589.763,1499.329,2383578.207,55541154.000
11,Dex488:0003-0629-0311,1272.832,980.230,1247667.702,29072637.000
12,Dex488:0003-0852-0332,1270.128,1271.513,1614984.021,37631690.000
13,Dex488:0003-0813-0525,825.824,1500.195,1238896.497,28868254.000
14,Dex488:0003-0697-0453,895.990,1270.652,1138491.746,26528664.000
15,Dex488:0003-0669-0747,842.046,1304.285,1098267.232,25591369.000
16,Dex488:0003-0658-0873,739.907,1262.982,934488.899,21775074.000
