 ,Label,Area,Mean,IntDen,RawIntDen
1,H2BRFP:background,4.678,158.367,740.808,17262.000
2,H2BRFP:0003-0784-0907,1183.653,1303.441,1542822.754,35950218.000
3,H2BRFP:0003-0709-0745,839.857,2011.474,1689350.673,39364551.000
4,H2BRFP:0003-0877-0243,1269.227,2289.085,2905367.655,67699676.000
5,H2BRFP:0003-0928-0475,720.723,661.288,476605.700,11105669.000
6,H2BRFP:0003-0598-0538,921.439,1275.845,1175614.154,27393675.000
7,H2BRFP:0003-0614-0267,826.253,4679.120,3866135.366,90087088.000
8,H2BRFP:0003-0292-0297,1307.508,1727.392,2258577.449,52628438.000
9,H2BRFP:0003-0425-0465,1474.621,2789.080,4112835.606,95835595.000
10,Dex488:background,4.678,406.486,1901.459,44307.000
11,Dex488:0003-0784-0907,1183.653,829.878,982288.219,22888874.000
12,Dex488:0003-0709-0745,839.857,959.685,805998.464,18781043.000
13,Dex488:0003-0877-0243,1269.227,859.497,1090896.704,25419624.000
14,Dex488:0003-0928-0475,720.723,906.837,653578.886,15229425.000
15,Dex488:0003-0598-0538,921.439,911.456,839851.180,19569865.000
16,Dex488:0003-0614-0267,826.253,1232.191,1018101.575,23723382.000
17,Dex488:0003-0292-0297,1307.508,955.686,1249566.371,29116879.000
18,Dex488:0003-0425-0465,1474.621,1201.787,1772180.613,41294620.000
