 ,Label,Area,Mean,IntDen,RawIntDen
1,H2BRFP:background,1.545,125.694,194.193,4525.000
2,H2BRFP:0003-0626-0240,805.954,4533.133,3653495.596,85132244.000
3,H2BRFP:0003-0639-0619,832.046,3773.531,3139752.682,73161219.000
4,H2BRFP:0003-0620-0436,1573.927,1898.711,2988432.643,69635222.000
5,H2BRFP:0003-0806-0347,889.553,1606.112,1428722.112,33291492.000
6,H2BRFP:0003-0824-0497,1026.926,3183.693,3269416.900,76182601.000
7,H2BRFP:0003-0429-0463,1186.443,3096.661,3674011.109,85610288.000
8,H2BRFP:0003-0449-0255,879.768,3639.202,3201655.162,74603645.000
9,H2BRFP:0003-0364-0332,812.520,3817.726,3101977.701,72281002.000
10,H2BRFP:0003-0281-0273,801.662,4962.312,3978097.484,92695983.000
11,Dex488:background,1.545,623.917,963.926,22461.000
12,Dex488:0003-0626-0240,805.954,1339.820,1079832.521,25161811.000
13,Dex488:0003-0639-0619,832.046,1476.684,1228669.854,28629957.000
14,Dex488:0003-0620-0436,1573.927,1322.512,2081537.487,48503126.000
15,Dex488:0003-0806-0347,889.553,855.318,760850.766,17729030.000
16,Dex488:0003-0824-0497,1026.926,1083.469,1112642.390,25926333.000
17,Dex488:0003-0429-0463,1186.443,1346.197,1597185.790,37216963.000
18,Dex488:0003-0449-0255,879.768,1202.978,1058341.839,24661044.000
19,Dex488:0003-0364-0332,812.520,1226.888,996871.046,23228677.000
20,Dex488:0003-0281-0273,801.662,1272.512,1020124.956,23770530.000
