 ,Label,Area,Mean,IntDen,RawIntDen
1,H2BRFP:background,2.918,142.971,417.225,9722.000
2,H2BRFP:0003-0548-0499,470.869,1665.539,784251.018,18274293.000
3,H2BRFP:0003-0461-0396,847.839,2173.542,1842813.957,42940489.000
4,H2BRFP:0003-0557-0155,588.415,2141.674,1260192.729,29364490.000
5,H2BRFP:0003-0766-0684,743.726,768.123,571272.988,13311567.000
6,H2BRFP:0003-0754-0326,872.516,1973.247,1721688.643,40118077.000
7,H2BRFP:0003-0793-0465,358.688,5093.862,1827107.430,42574502.000
8,Dex488:background,2.918,701.750,2047.886,47719.000
9,Dex488:0003-0548-0499,470.869,1167.796,549879.423,12813063.000
10,Dex488:0003-0461-0396,847.839,1419.827,1203784.982,28050100.000
11,Dex488:0003-0557-0155,588.415,1113.351,655112.172,15265153.000
12,Dex488:0003-0766-0684,743.726,1032.623,767989.121,17895365.000
13,Dex488:0003-0754-0326,872.516,1064.644,928918.978,21645286.000
14,Dex488:0003-0793-0465,358.688,1426.445,511648.593,11922224.000
