 ,Label,Area,Mean,IntDen,RawIntDen
1,H2BRFP:background,4.592,148.439,681.627,15883.000
2,H2BRFP:0003-0286-0108,1180.435,446.969,527618.278,12294343.000
3,H2BRFP:0003-0262-0485,1187.387,1733.224,2058008.102,47954854.000
4,H2BRFP:0003-0267-0636,662.315,1611.370,1067235.482,24868280.000
5,H2BRFP:0003-0309-0424,720.981,1455.644,1049491.841,24454825.000
6,H2BRFP:0003-0649-0353,737.117,630.283,464592.270,10825737.000
7,H2BRFP:0003-0594-0227,1100.183,593.693,653170.845,15219917.000
8,Dex488:background,4.592,467.701,2147.665,50044.000
9,Dex488:0003-0286-0108,1180.435,759.595,896652.076,20893416.000
10,Dex488:0003-0262-0485,1187.387,922.342,1095177.356,25519370.000
11,Dex488:0003-0267-0636,662.315,1212.087,802783.962,18706140.000
12,Dex488:0003-0309-0424,720.981,1176.258,848059.334,19761128.000
13,Dex488:0003-0649-0353,737.117,1137.282,838310.255,19533959.000
14,Dex488:0003-0594-0227,1100.183,817.073,898929.475,20946483.000
