 ,Label,Area,Mean,IntDen,RawIntDen
1,H2BRFP:background,3.905,146.495,572.107,13331.000
2,H2BRFP:0003-0241-0797,587.342,5088.489,2988682.926,69641054.000
3,H2BRFP:0003-0550-0731,434.048,4639.320,2013686.313,46922086.000
4,H2BRFP:0003-0548-0570,469.582,1429.974,671489.683,15646775.000
5,H2BRFP:0003-0599-0422,638.712,3498.454,2234503.809,52067484.000
6,H2BRFP:0003-0566-0338,743.726,1150.069,855336.392,19930695.000
7,H2BRFP:0003-0843-0358,732.225,1883.906,1379442.806,32143206.000
8,H2BRFP:0003-0906-0638,669.611,3470.132,2323638.555,54144465.000
9,H2BRFP:0003-0268-0390,608.886,2967.545,1806895.159,42103524.000
10,H2BRFP:0003-0135-0389,820.287,1250.928,1026120.428,23910234.000
11,H2BRFP:0003-0833-0242,607.899,4599.816,2796221.053,65156387.000
12,H2BRFP:0003-0692-0232,388.386,1396.382,542334.615,12637257.000
13,Dex488:background,3.905,534.967,2089.214,48682.000
14,Dex488:0003-0241-0797,587.342,1057.995,621404.810,14479718.000
15,Dex488:0003-0550-0731,434.048,1319.116,572559.167,13341537.000
16,Dex488:0003-0548-0570,469.582,1347.517,632769.573,14744535.000
17,Dex488:0003-0599-0422,638.712,1112.541,710592.986,16557944.000
18,Dex488:0003-0566-0338,743.726,923.341,686713.196,16001507.000
19,Dex488:0003-0843-0358,732.225,978.647,716589.488,16697672.000
20,Dex488:0003-0906-0638,669.611,1115.099,746682.288,17398882.000
21,Dex488:0003-0268-0390,608.886,1398.244,851370.696,19838288.000
22,Dex488:0003-0135-0389,820.287,1139.463,934687.469,21779701.000
23,Dex488:0003-0833-0242,607.899,1214.323,738184.927,17200880.000
24,Dex488:0003-0692-0232,388.386,1097.717,426337.321,9934336.000
