 ,Label,Area,Mean,IntDen,RawIntDen
1,H2BRFP:background,2.232,134.462,300.065,6992.000
2,H2BRFP:0003-0416-0703,331.136,5417.949,1794079.207,41804892.000
3,H2BRFP:0003-0868-0357,422.246,7243.676,3058612.542,71270525.000
4,H2BRFP:0003-0846-0115,642.360,2961.995,1902666.491,44335148.000
5,H2BRFP:0003-0602-0253,473.444,3493.335,1653898.967,38538470.000
6,H2BRFP:0003-0679-0232,1030.359,846.042,871726.907,20312620.000
7,H2BRFP:0003-0759-0821,390.703,1942.233,758836.396,17682092.000
8,H2BRFP:0003-0603-0725,623.820,4674.022,2915749.352,67941586.000
9,Dex488:background,2.232,688.212,1535.818,35787.000
10,Dex488:0003-0416-0703,331.136,1545.551,511787.983,11925472.000
11,Dex488:0003-0868-0357,422.246,1229.471,519139.242,12096768.000
12,Dex488:0003-0846-0115,642.360,938.948,603142.277,14054172.000
13,Dex488:0003-0602-0253,473.444,1140.001,539726.896,12576493.000
14,Dex488:0003-0679-0232,1030.359,821.385,846321.898,19720643.000
15,Dex488:0003-0759-0821,390.703,985.407,385001.466,8971145.000
16,Dex488:0003-0603-0725,623.820,1230.959,767897.024,17893219.000
