 ,Label,Area,Mean,IntDen,RawIntDen
1,H2BRFP:background,5.751,151.500,871.228,20301.000
2,H2BRFP:0003-0166-0902,540.178,1741.809,940886.489,21924148.000
3,H2BRFP:0003-0222-0728,623.563,1769.768,1103560.991,25714722.000
4,H2BRFP:0003-0379-0841,613.520,2085.057,1279224.952,29807971.000
5,H2BRFP:0003-0473-0694,567.644,1754.583,995978.103,23207870.000
6,H2BRFP:0003-0320-0655,585.668,880.668,515779.471,12018480.000
7,H2BRFP:0003-0555-0785,440.228,2706.662,1191547.103,27764938.000
8,H2BRFP:0003-0769-0810,673.602,2185.479,1472143.747,34303285.000
9,H2BRFP:0003-0596-0915,675.190,2295.052,1549596.628,36108060.000
10,H2BRFP:0003-0780-0686,451.600,2354.404,1063249.058,24775390.000
11,H2BRFP:0003-0923-0447,533.440,3578.439,1908882.592,44479993.000
12,H2BRFP:0003-0774-0294,483.701,2511.813,1214966.281,28310642.000
13,H2BRFP:0003-0632-0378,500.009,1476.145,738085.749,17198569.000
14,H2BRFP:0003-0768-0409,465.719,1811.562,843679.289,19659066.000
15,H2BRFP:0003-0485-0450,413.706,1879.994,777764.120,18123138.000
16,H2BRFP:0003-0553-0516,444.047,2905.139,1290018.509,30059478.000
17,H2BRFP:0003-0633-0630,482.714,6886.331,3324127.552,77457446.000
18,H2BRFP:0003-0282-0444,607.040,3456.688,2098348.488,48894849.000
19,H2BRFP:0003-0202-0595,320.794,2707.646,868595.489,20239653.000
20,H2BRFP:0003-0172-0377,457.008,2838.790,1297348.182,30230271.000
21,H2BRFP:0003-0252-0245,547.774,2503.146,1371157.791,31950152.000
22,H2BRFP:0003-0476-0174,501.468,2445.355,1226267.400,28573976.000
23,H2BRFP:0003-0561-0311,296.589,4350.094,1290191.030,30063498.000
24,Dex488:background,5.751,582.410,3349.257,78043.000
25,Dex488:0003-0166-0902,540.178,831.693,449262.369,10468526.000
26,Dex488:0003-0222-0728,623.563,956.889,596680.142,13903594.000
27,Dex488:0003-0379-0841,613.520,1101.248,675637.899,15743435.000
28,Dex488:0003-0473-0694,567.644,936.332,531502.821,12384859.000
29,Dex488:0003-0320-0655,585.668,775.803,454363.352,10587387.000
30,Dex488:0003-0555-0785,440.228,1192.232,524853.359,12229916.000
31,Dex488:0003-0769-0810,673.602,913.290,615194.461,14335007.000
32,Dex488:0003-0596-0915,675.190,1060.742,716202.733,16688660.000
33,Dex488:0003-0780-0686,451.600,1313.730,593280.545,13824378.000
34,Dex488:0003-0923-0447,533.440,1042.315,556012.439,12955972.000
35,Dex488:0003-0774-0294,483.701,968.453,468441.621,10915433.000
36,Dex488:0003-0632-0378,500.009,998.867,499442.171,11637795.000
37,Dex488:0003-0768-0409,465.719,1022.673,476278.770,11098051.000
38,Dex488:0003-0485-0450,413.706,1629.937,674314.126,15712589.000
39,Dex488:0003-0553-0516,444.047,1178.066,523116.739,12189450.000
40,Dex488:0003-0633-0630,482.714,1330.480,642241.117,14965237.000
41,Dex488:0003-0282-0444,607.040,1310.319,795416.395,18534464.000
42,Dex488:0003-0202-0595,320.794,936.397,300390.017,6999564.000
43,Dex488:0003-0172-0377,457.008,1206.972,551595.186,12853043.000
44,Dex488:0003-0252-0245,547.774,1487.258,814681.049,18983361.000
45,Dex488:0003-0476-0174,501.468,1031.963,517496.521,12058490.000
46,Dex488:0003-0561-0311,296.589,1374.855,407767.341,9501626.000
