 ,Label,Area,Mean,IntDen,RawIntDen
1,H2BRFP:background,9.656,137.751,1330.124,30994.000
2,H2BRFP:0003-0668-0358,629.871,2375.179,1496056.754,34860496.000
3,H2BRFP:0003-0614-0442,408.041,3190.007,1301653.211,30330585.000
4,H2BRFP:0003-0350-0759,680.082,1767.960,1202358.341,28016857.000
5,H2BRFP:0003-0232-0769,578.458,3655.653,2114643.301,49274544.000
6,H2BRFP:0003-0194-0686,476.877,3850.943,1836427.783,42791681.000
7,H2BRFP:0003-0556-0855,427.610,6286.078,2687992.028,62634479.000
8,H2BRFP:0003-0487-0925,826.296,5502.616,4546787.730,105947368.000
9,H2BRFP:0003-0593-0334,453.832,2982.856,1353714.601,31543698.000
10,Dex488:background,9.656,443.556,4282.970,99800.000
11,Dex488:0003-0668-0358,629.871,989.345,623159.927,14520615.000
12,Dex488:0003-0614-0442,408.041,960.345,391860.227,9130965.000
13,Dex488:0003-0350-0759,680.082,918.911,624935.085,14561979.000
14,Dex488:0003-0232-0769,578.458,1495.408,865031.526,20156607.000
15,Dex488:0003-0194-0686,476.877,1073.091,511732.879,11924188.000
16,Dex488:0003-0556-0855,427.610,1399.726,598537.312,13946869.000
17,Dex488:0003-0487-0925,826.296,1409.048,1164290.418,27129814.000
18,Dex488:0003-0593-0334,453.832,1159.538,526235.197,12262115.000
