 ,Label,Area,Mean,IntDen,RawIntDen
1,H2BRFP:background,8.193,8.660,70.955,1377.000
2,H2BRFP:background,30.144,8.677,261.561,5076.000
3,H2BRFP:background,27.362,8.689,237.755,4614.000
4,H2BRFP:Cntl,5549.364,433.981,2408316.180,46737103.000
5,H2BRFP:Expt,4053.271,386.665,1567257.215,30415052.000
6,BREH2Bd2EGFP:background,8.193,7.780,63.741,1237.000
7,BREH2Bd2EGFP:background,30.144,7.451,224.615,4359.000
8,BREH2Bd2EGFP:background,27.362,7.301,199.778,3877.000
9,BREH2Bd2EGFP:Cntl,5549.364,187.231,1039012.515,20163646.000
10,BREH2Bd2EGFP:Expt,4053.271,102.713,416322.063,8079374.000
