 ,Label,Area,Mean,IntDen,RawIntDen
1,H2BRFP:background,26.434,8.875,234.612,4553
2,H2BRFP:background,42.048,9.125,383.685,7446
3,H2BRFP:background,64.308,9.132,587.276,11397
4,H2BRFP:Cntl,5719.925,247.937,1418178.510,27521949
5,H2BRFP:Expt,5812.832,232.644,1352322.541,26243912
6,BREH2Bd2EGFP:background,26.434,7.918,209.311,4062
7,BREH2Bd2EGFP:background,42.048,7.673,322.623,6261
8,BREH2Bd2EGFP:background,64.308,7.695,494.833,9603
9,BREH2Bd2EGFP:Cntl,5719.925,234.156,1339352.383,25992206
10,BREH2Bd2EGFP:Expt,5812.832,116.556,677517.926,13148284
