 ,Label,Area,Mean,IntDen,RawIntDen
1,H2BRFP:background,13.604,10.777,146.600,2845
2,H2BRFP:background,8.193,11.893,97.441,1891
3,H2BRFP:background,20.869,11.477,239.507,4648
4,H2BRFP:Cntl,5495.104,127.088,698361.149,13552779
5,H2BRFP:Expt,3599.404,240.885,867042.258,16826297
6,BREH2Bd2EGFP:background,13.604,8.212,111.715,2168
7,BREH2Bd2EGFP:background,8.193,7.679,62.917,1221
8,BREH2Bd2EGFP:background,20.869,8.111,169.273,3285
9,BREH2Bd2EGFP:Cntl,5495.104,224.974,1236258.210,23991504
10,BREH2Bd2EGFP:Expt,3599.404,174.318,627440.034,12176445
