 ,Label,Area,Mean,IntDen,RawIntDen
1,H2BRFP:background,49.468,8.703,430.525,8355
2,H2BRFP:background,28.289,8.860,250.637,4864
3,H2BRFP:background,50.705,8.826,447.529,8685
4,H2BRFP:Cntl,5456.406,112.394,613266.674,11901389
5,H2BRFP:Expt,4560.935,68.439,312146.708,6057690
6,BREH2Bd2EGFP:background,49.468,7.423,367.196,7126
7,BREH2Bd2EGFP:background,28.289,7.426,210.084,4077
8,BREH2Bd2EGFP:background,50.705,7.311,370.700,7194
9,BREH2Bd2EGFP:Cntl,5456.406,179.914,981683.926,19051096
10,BREH2Bd2EGFP:Expt,4560.935,135.194,616609.205,11966256
