 ,Label,Area,Mean,IntDen,RawIntDen
1,H2BRFP:background,25.198,8.119,204.570,3970.000
2,H2BRFP:background,30.299,8.748,265.065,5144.000
3,H2BRFP:background,20.560,8.291,170.458,3308.000
4,H2BRFP:Cntl,5910.170,94.566,558900.229,10846324.000
5,H2BRFP:Expt,6668.419,121.570,810682.517,15732549.000
6,BREH2Bd2EGFP:background,25.198,7.458,187.926,3647.000
7,BREH2Bd2EGFP:background,30.299,7.724,234.045,4542.000
8,BREH2Bd2EGFP:background,20.560,7.524,154.690,3002.000
9,BREH2Bd2EGFP:Cntl,5910.170,90.182,532989.645,10343489.000
10,BREH2Bd2EGFP:Expt,6668.419,86.539,577078.321,11199098.000
