 ,Label,Area,Mean,IntDen,RawIntDen
1,C3-ActiveImage:background,0.679,89.855,61.002,6200.000
2,C3-ActiveImage:0004-0755-0666,206.788,284.529,58837.315,5979950.000
3,C3-ActiveImage:0004-0643-0743,216.057,177.872,38430.386,3905885.000
