 ,Label,Area,Mean,IntDen,RawIntDen
1,C4-ActiveImage:background,11.576,183.494,2124.120,313225
2,C4-ActiveImage:0002-1357-0783,624.002,206.714,128990.036,19021005
3,C4-ActiveImage:0004-0740-1267,520.612,234.476,122071.056,18000725
4,C4-ActiveImage:0004-0981-2448,772.821,245.155,189461.018,27938119
5,C4-ActiveImage:0004-1102-2085,563.254,249.162,140341.549,20694911
6,C4-ActiveImage:0004-1432-2491,513.302,208.849,107202.301,15808163
7,C4-ActiveImage:0004-2511-1091,437.282,221.998,97075.633,14314874
8,C4-ActiveImage:0004-2577-0740,576.559,225.489,130007.986,19171113
9,C4-ActiveImage:0004-2436-0998,546.375,231.826,126663.720,18677964
10,C4-ActiveImage:0004-2403-1414,641.641,230.613,147970.445,21819876
11,C4-ActiveImage:0004-2145-0911,360.258,234.769,84577.275,12471853
12,C4-ActiveImage:0004-1998-0923,525.190,209.196,109867.812,16201222
13,C4-ActiveImage:0004-1745-0814,483.585,238.423,115297.945,17001955
14,C4-ActiveImage:0004-1564-1601,1048.101,236.019,247371.561,36477668
15,C4-ActiveImage:0004-1168-3301,545.222,249.149,135841.520,20031332
