 ,Label,Area,Mean,IntDen,RawIntDen
1,C4-ActiveImage:background,5.859,182.181,1067.428,157404
2,C4-ActiveImage:0002-1599-3174,660.174,217.076,143307.750,21132310
3,C4-ActiveImage:0002-1272-3308,926.197,249.863,231422.277,34125770
4,C4-ActiveImage:0002-1485-2555,463.689,236.101,109477.472,16143662
5,C4-ActiveImage:0002-1767-2204,385.200,255.444,98396.959,14509718
6,C4-ActiveImage:0002-1782-2006,331.776,233.461,77456.675,11421842
7,C4-ActiveImage:0002-1122-2578,558.229,234.798,131070.809,19327838
8,C4-ActiveImage:0002-1197-2362,546.897,232.533,127171.766,18752881
9,C4-ActiveImage:0002-0978-3257,590.922,219.915,129952.561,19162940
10,C4-ActiveImage:0002-0941-2824,429.246,275.954,118451.842,17467032
11,C4-ActiveImage:0002-3408-1501,537.478,245.167,131771.821,19431210
12,C4-ActiveImage:0002-3458-1717,573.874,228.409,131077.706,19328855
13,C4-ActiveImage:0002-3330-2233,570.456,238.499,136053.128,20062536
14,C4-ActiveImage:0002-2472-2161,674.456,214.930,144961.007,21376101
15,C4-ActiveImage:0002-2481-2413,798.333,222.179,177372.584,26155546
16,C4-ActiveImage:0002-2506-1378,503.835,233.450,117620.049,17344375
17,C4-ActiveImage:0002-2825-1502,391.181,208.724,81648.881,12040029
18,C4-ActiveImage:0002-2880-0912,579.204,213.597,123716.094,18243304
19,C4-ActiveImage:0002-3146-1389,618.102,246.805,152551.011,22495331
