 ,Label,Area,Mean,IntDen,RawIntDen
1,C4-ActiveImage:background,2.428,194.503,472.206,69632.000
2,C4-ActiveImage:0002-2554-1144,379.239,241.046,91414.097,13480018.000
3,C4-ActiveImage:0002-2775-1173,278.087,247.631,68863.090,10154623.000
4,C4-ActiveImage:0002-2649-1528,539.390,230.937,124565.043,18368491.000
5,C4-ActiveImage:0002-2198-0463,441.310,225.915,99698.414,14701632.000
6,C4-ActiveImage:0002-2411-0647,390.815,274.845,107413.632,15839326.000
7,C4-ActiveImage:0002-2609-0767,320.769,253.377,81275.725,11985003.000
8,C4-ActiveImage:0002-2709-0578,410.427,256.703,105357.665,15536151.000
9,C4-ActiveImage:0002-0979-1232,378.405,253.846,96056.747,14164628.000
10,C4-ActiveImage:0002-1050-1087,359.932,270.889,97501.820,14377720.000
11,C4-ActiveImage:0002-0456-1637,481.998,201.513,97128.949,14322736.000
12,C4-ActiveImage:0002-1039-1712,489.973,217.561,106599.315,15719246.000
13,C4-ActiveImage:0002-1224-1930,468.998,226.111,106045.894,15637638.000
14,C4-ActiveImage:0002-1654-3246,294.891,209.067,61652.203,9091298.000
15,C4-ActiveImage:0002-1594-2928,451.950,238.031,107578.068,15863574.000
16,C4-ActiveImage:0002-0875-0751,447.189,263.110,117659.789,17350235.000
17,C4-ActiveImage:0002-1977-1086,522.667,262.500,137200.157,20231678.000
18,C4-ActiveImage:0002-1439-2013,384.366,246.301,94669.832,13960112.000
19,C4-ActiveImage:0002-1637-1833,377.225,259.356,97835.671,14426950.000
