 ,Label,Area,Mean,Min,Max,IntDen,RawIntDen
1,TFAP2b:Expt,43843.488,8719.294,0,48695,382284280.994,554564567
2,TFAP2b:Cntl,46620.155,8218.956,0,43179,383169000.969,555847995
3,SMPD3:Expt,43843.488,7118.130,0,62564,312083638.208,452727293
4,SMPD3:Cntl,46620.155,8501.084,0,59736,396321832.931,574928284
