 ,Label,Area,Mean,Min,Max,IntDen,RawIntDen
1,TFAP2b:Expt,16524.891,8720.560,0,58188,144106307.765,209049276.000
2,TFAP2b:Cntl,18390.248,9905.307,0,59028,182161062.725,264253792.000
3,SMPD3:Expt,16524.891,4850.079,0,49930,80147020.054,116266087.000
4,SMPD3:Cntl,18390.248,6475.689,0,60501,119089530.160,172758434.000
