,ExptDate,Embryo,Cntl Counts,Expt Counts,Expt/Cntl Counts,Norm Cntl Counts,Norm Expt Counts,Embryo ID
0,20200609,Emb1,1.6666666666666667,3.3333333333333335,2.0,1.2162162162162165,2.432432432432433,20200609Emb1
1,20200609,Emb2,0.0,0.6666666666666666,inf,0.0,0.4864864864864865,20200609Emb2
2,20200609,Emb3,2.3333333333333335,4.333333333333333,1.857142857142857,1.702702702702703,3.1621621621621623,20200609Emb3
3,20200609,Emb4,1.6666666666666667,1.6666666666666667,1.0,1.2162162162162165,1.2162162162162165,20200609Emb4
4,20200610,Emb1,1.3333333333333333,2.0,1.5,0.972972972972973,1.4594594594594597,20200610Emb1
5,20200610,Emb2,1.6666666666666667,0.0,0.0,1.2162162162162165,0.0,20200610Emb2
6,20200610,Emb3,0.0,0.0,,0.0,0.0,20200610Emb3
7,20200610,Emb4,3.0,2.6666666666666665,0.8888888888888888,2.1891891891891895,1.945945945945946,20200610Emb4
8,20200610,Emb5,0.6666666666666666,0.6666666666666666,1.0,0.4864864864864865,0.4864864864864865,20200610Emb5
