Slice,Count,Total Area,Average Size,%Area,Mean,IntDen
1,6,7.584,1.264,0.936,255,322.324
2,3,4.553,1.518,0.445,255,387.010
3,14,16.677,1.191,2.802,255,303.763
4,10,8.274,0.827,1.122,255,210.976
5,2,0.807,0.403,0.183,255,102.834
