 ,Label,Area,Mean,IntDen,RawIntDen
1,C1-ActiveImage:background,12.020,114.093,1371.407,105422.000
2,C1-ActiveImage:0003-0520-0792,716.756,293.100,210081.029,16149222.000
3,C1-ActiveImage:0003-0691-0481,818.458,294.407,240959.914,18522925.000
4,C1-ActiveImage:0003-0732-0936,913.877,315.757,288562.744,22182221.000
5,C1-ActiveImage:0003-0402-1608,824.078,309.229,254828.792,19589045.000
6,C1-ActiveImage:0003-1362-0979,526.347,214.984,113156.342,8698486.000
7,C1-ActiveImage:0003-1540-1132,536.259,193.196,103603.205,7964123.000
8,C1-ActiveImage:0003-1501-1624,505.155,378.882,191394.469,14712760.000
9,C1-ActiveImage:0003-1828-1162,779.861,260.813,203398.010,15635489.000
10,C1-ActiveImage:0003-1089-1879,987.415,297.145,293405.365,22554480.000
11,C1-ActiveImage:0003-0376-2059,1966.843,433.019,851680.708,65469885.000
12,C1-ActiveImage:0003-2163-1585,533.020,403.836,215252.472,16546758.000
13,C1-ActiveImage:0003-1561-0186,1694.206,321.622,544893.304,41886709.000
