Slice,Count,Total Area,Average Size,%Area,Mean,IntDen
1,7,12.111,1.730,0.973,255,441.191
2,1,0.833,0.833,0.049,255,212.303
3,8,7.233,0.904,0.406,255,230.547
4,3,5.893,1.964,1.011,255,500.902
5,5,5.854,1.171,1.082,255,298.551
6,10,14.114,1.411,1.136,255,359.919
7,3,2.810,0.937,0.491,255,238.840
8,4,5.906,1.476,0.636,255,376.505
9,12,12.527,1.044,1.502,255,266.208
10,7,7.142,1.020,0.871,255,260.166
