Slice,Count,Total Area,Average Size,%Area,Mean,IntDen
1,1,0.950,0.950,0.113,255,242.158
2,2,1.457,0.728,0.125,255,185.765
3,4,6.296,1.574,0.296,255,401.385
4,1,1.002,1.002,0.061,255,255.427
5,4,3.473,0.868,0.355,255,221.425
6,2,3.031,1.516,0.423,255,386.457
7,3,3.681,1.227,0.729,255,312.925
8,1,0.533,0.533,0.084,255,136.006
9,1,0.325,0.325,0.060,255,82.931
10,0,0.000,NaN,0.000,NaN,NaN
11,1,1.015,1.015,0.149,255,258.744
12,2,4.306,2.153,0.906,255,549.001
13,4,3.187,0.797,0.605,255,203.180
