Slice,Count,Total Area,Average Size,%Area,Mean,IntDen
1,8,5.099,0.637,0.720,255,162.544
2,3,5.776,1.925,0.606,255,490.950
3,5,3.603,0.721,0.781,255,183.774
4,3,1.847,0.616,0.166,255,157.015
5,1,0.624,0.624,0.143,255,159.227
6,3,3.070,1.023,0.298,255,260.955
7,7,5.711,0.816,0.671,255,208.038
8,15,16.443,1.096,2.660,255,279.532
9,2,4.410,2.205,0.685,255,562.270
10,0,0.000,NaN,0.000,NaN,NaN
