Slice,Count,Total Area,Average Size,%Area,Mean,IntDen
1,8,7.402,0.925,0.377,255,235.938
2,4,6.595,1.649,0.657,255,420.459
3,4,8.143,2.036,0.822,255,519.146
4,5,2.940,0.588,0.413,255,149.939
5,1,0.390,0.390,0.046,255,99.517
6,1,1.418,1.418,0.124,255,361.578
7,5,4.800,0.960,0.533,255,244.811
