Slice,Count,Total Area,Average Size,%Area,Mean,IntDen
1,13,15.676,1.206,1.754,255,307.482
2,7,5.177,0.740,0.890,255,188.608
3,11,9.028,0.821,1.330,255,209.287
4,0,0.000,NaN,0.000,NaN,NaN
5,10,7.792,0.779,1.627,255,198.702
6,6,9.509,1.585,1.304,255,404.149
7,8,7.454,0.932,1.284,255,237.597
