Slice,Count,Total Area,Average Size,%Area,Mean,IntDen
1,3,2.901,0.967,0.231,255,246.581
2,0,0.000,NaN,0.000,NaN,NaN
3,12,9.314,0.776,0.719,255,197.928
4,2,2.537,1.268,0.355,255,323.430
5,5,4.215,0.843,0.854,255,214.956
6,1,0.689,0.689,0.103,255,175.813
7,4,4.124,1.031,0.968,255,262.890
8,9,8.872,0.986,1.126,255,251.372
