Slice,Count,Total Area,Average Size,%Area,Mean,IntDen
1,11,13.256,1.205,1.061,255,307.296
2,4,2.446,0.611,0.429,255,155.910
3,9,7.428,0.825,0.720,255,210.460
4,7,10.810,1.544,0.874,255,393.802
5,0,0.000,NaN,0.000,NaN,NaN
6,5,4.891,0.978,0.286,255,249.456
7,5,5.802,1.160,0.560,255,295.897
8,2,2.290,1.145,0.198,255,291.916
9,6,7.012,1.169,0.514,255,297.998
