Slice,Count,Total Area,Average Size,%Area,Mean,IntDen
1,3,1.665,0.555,0.073,255,141.535
2,9,16.157,1.795,1.431,255,457.778
3,0,0.000,NaN,0.000,NaN,NaN
4,2,4.683,2.342,0.903,255,597.101
5,10,11.851,1.185,1.322,255,302.200
6,17,23.585,1.387,2.637,255,353.773
7,2,4.397,2.198,0.775,255,560.612
8,11,9.978,0.907,0.533,255,231.301
9,7,5.958,0.851,0.946,255,217.042
10,7,7.883,1.126,1.551,255,287.177
