Slice,Count,Total Area,Average Size,%Area,Mean,IntDen
1,6,4.930,0.822,0.649,255,209.538
2,1,4.254,4.254,0.600,255,1084.734
3,17,11.487,0.676,1.773,255,172.301
4,8,12.540,1.568,1.618,255,399.726
5,1,1.301,1.301,0.156,255,331.723
6,13,16.391,1.261,1.854,255,321.516
7,17,13.594,0.800,1.076,255,203.912
8,6,4.709,0.785,0.740,255,200.139
