Slice,Count,Total Area,Average Size,%Area,Mean,IntDen
1,11,9.861,0.896,1.474,255,228.587
2,18,21.777,1.210,2.009,255,308.502
3,10,13.464,1.346,1.975,255,343.333
4,7,5.490,0.784,0.729,255,199.982
5,11,9.835,0.894,1.194,255,227.984
6,17,13.425,0.790,2.265,255,201.375
7,5,5.776,1.155,0.829,255,294.570
