Slice,Count,Total Area,Average Size,%Area,Mean,IntDen
1,0,0.000,NaN,0.000,NaN,NaN
2,2,1.132,0.566,0.118,255,144.299
3,1,0.260,0.260,0.041,255,66.345
4,0,0.000,NaN,0.000,NaN,NaN
5,0,0.000,NaN,0.000,NaN,NaN
6,1,0.872,0.872,0.113,255,222.254
7,11,12.592,1.145,1.743,255,291.916
8,0,0.000,NaN,0.000,NaN,NaN
9,0,0.000,NaN,0.000,NaN,NaN
10,0,0.000,NaN,0.000,NaN,NaN
11,6,4.189,0.698,0.915,255,178.025
12,1,2.094,2.094,0.466,255,534.074
13,0,0.000,NaN,0.000,NaN,NaN
14,1,0.624,0.624,0.276,255,159.227
