Slice,Count,Total Area,Average Size,%Area,Mean,IntDen
1,0,0.000,NaN,0.000,NaN,NaN
2,5,3.338,0.668,0.632,255,170.236
3,2,1.339,0.670,0.256,255,170.738
4,2,0.817,0.409,0.185,255,104.200
5,1,4.500,4.500,0.802,255,1147.458
6,6,5.150,0.858,1.035,255,218.862
7,2,2.491,1.246,0.396,255,317.622
8,2,2.137,1.068,0.686,255,272.427
9,2,5.278,2.639,1.804,255,672.907
