 ,Label,Area,Mean,IntDen,RawIntDen
1,C1-ActiveImage:background,2.537,117.267,297.471,22867.000
2,C1-ActiveImage:0003-0354-0331,879.261,155.691,136893.377,10523185.000
3,C1-ActiveImage:0003-0595-0327,960.747,158.516,152293.449,11707010.000
4,C1-ActiveImage:0003-0523-0675,636.323,388.513,247219.356,19004097.000
5,C1-ActiveImage:0003-1506-1297,741.147,244.921,181522.539,13953891.000
6,C1-ActiveImage:0003-1449-0997,515.575,389.902,201024.110,15453004.000
7,C1-ActiveImage:0003-1581-0790,770.651,282.203,217479.841,16717979.000
8,C1-ActiveImage:0003-1881-1492,722.414,853.078,616275.785,47373980.000
9,C1-ActiveImage:0003-1776-1233,698.413,223.239,155913.078,11985256.000
10,C1-ActiveImage:0003-1707-1011,451.846,254.612,115045.263,8843690.000
11,C1-ActiveImage:0003-1326-0481,500.784,151.342,75789.517,5826046.000
12,C1-ActiveImage:0003-1254-0243,458.012,539.421,247061.169,18991937.000
13,C1-ActiveImage:0003-1335-1053,449.543,245.336,110288.956,8478066.000
14,C1-ActiveImage:0003-1230-1090,491.965,181.576,89328.923,6866839.000
15,C1-ActiveImage:0003-1338-1315,226.079,284.975,64426.747,4952574.000
