Slice,Count,Total Area,Average Size,%Area,Mean,IntDen
1,0,0.000,NaN,0.000,NaN,NaN
2,4,3.122,0.781,0.297,255,199.034
3,0,0.000,NaN,0.000,NaN,NaN
4,5,3.642,0.728,0.274,255,185.765
5,2,0.676,0.338,0.109,255,86.248
6,5,5.034,1.007,0.785,255,256.753
7,6,8.963,1.494,1.350,255,380.928
8,5,5.867,1.173,0.560,255,299.214
9,8,4.865,0.608,0.827,255,155.080
10,4,9.913,2.478,1.404,255,631.932
11,6,6.556,1.093,0.966,255,278.647
12,8,7.129,0.891,1.273,255,227.230
