 ,Label,Area,Mean,IntDen,RawIntDen
1,C1-ActiveImage:background,16.157,130.644,2110.798,162260.000
2,C1-ActiveImage:0003-0333-2209,1023.541,555.567,568645.429,43712568.000
3,C1-ActiveImage:0003-1021-2041,934.171,655.075,611951.394,47041558.000
4,C1-ActiveImage:0003-1698-1908,861.270,564.357,486063.906,37364411.000
5,C1-ActiveImage:0003-1806-1734,618.722,2346.698,1451953.180,111613668.000
6,C1-ActiveImage:0003-1525-1725,735.254,359.479,264308.378,20317754.000
7,C1-ActiveImage:0003-1219-1665,666.438,2020.624,1346620.372,103516588.000
8,C1-ActiveImage:0003-0792-1585,1077.865,479.201,516514.205,39705168.000
9,C1-ActiveImage:0003-0955-1251,603.384,1132.244,683178.642,52516896.000
10,C1-ActiveImage:0003-0756-1114,952.357,275.916,262770.602,20199543.000
11,C1-ActiveImage:0003-0477-1240,1263.864,481.623,608705.466,46792039.000
12,C1-ActiveImage:0003-0684-0726,880.002,528.325,464927.253,35739607.000
13,C1-ActiveImage:0003-1023-0865,876.698,646.420,566715.231,43564191.000
14,C1-ActiveImage:0003-0366-0607,833.756,1470.160,1225754.817,94225484.000
15,C1-ActiveImage:0003-1362-0375,533.137,1213.048,646721.050,49714350.000
16,C1-ActiveImage:0003-1675-0133,622.351,1440.984,896797.840,68938102.000
17,C1-ActiveImage:0003-1759-0382,426.010,298.354,127101.646,9770481.000
18,C1-ActiveImage:0003-1846-0609,832.585,1263.364,1051858.573,80857837.000
19,C1-ActiveImage:0003-1336-0840,912.277,442.724,403887.084,31047364.000
20,C1-ActiveImage:0003-2214-1537,437.133,680.713,297562.112,22874015.000
21,C1-ActiveImage:0003-2355-1851,459.807,437.581,201202.837,15466743.000
22,C1-ActiveImage:0003-1407-2498,1494.314,1482.331,2215067.693,170275346.000
23,C1-ActiveImage:0003-2286-2448,658.294,1091.901,718792.383,55254574.000
24,C1-ActiveImage:0003-1965-2446,879.144,497.436,437317.998,33617245.000
25,C1-ActiveImage:0003-2176-1066,836.566,963.367,805920.110,61952204.000
26,C1-ActiveImage:0003-0528-0201,626.254,764.099,478519.578,36784468.000
