Slice,Count,Total Area,Average Size,%Area,Mean,IntDen
1,8,3.903,0.488,0.795,255,124.396
2,0,0.000,NaN,0.000,NaN,NaN
3,11,12.462,1.133,0.858,255,288.900
4,1,0.794,0.794,0.054,255,202.351
5,7,4.371,0.624,0.673,255,159.227
6,6,3.395,0.566,0.407,255,144.299
7,7,6.686,0.955,0.407,255,243.579
8,10,6.947,0.695,0.703,255,177.140
9,8,5.373,0.672,0.317,255,171.252
10,8,13.815,1.727,1.263,255,440.362
