Slice,Count,Total Area,Average Size,%Area,Mean,IntDen
1,11,6.426,0.584,0.472,255,148.974
2,8,3.916,0.489,0.284,255,124.811
3,5,2.068,0.414,0.200,255,105.488
4,16,6.049,0.378,0.457,255,96.407
5,15,8.326,0.555,0.694,255,141.535
6,9,6.348,0.705,0.725,255,179.868
7,4,2.172,0.543,0.287,255,138.494
8,10,6.465,0.647,0.781,255,164.866
9,6,2.823,0.470,0.354,255,119.973
10,21,10.186,0.485,1.839,255,123.685
