 ,Label,Area,Mean,IntDen,RawIntDen
1,C1-ActiveImage:background,10.615,125.790,1335.282,102645
2,C1-ActiveImage:0003-0682-1641,737.713,316.493,233481.164,17948023
3,C1-ActiveImage:0003-1308-1357,1152.444,283.698,326945.721,25132774
4,C1-ActiveImage:0003-1680-2106,907.243,187.836,170412.906,13099878
5,C1-ActiveImage:0003-1783-1525,634.059,338.548,214659.299,16501160
6,C1-ActiveImage:0003-2115-2286,656.577,208.786,137084.345,10537865
7,C1-ActiveImage:0003-2211-2481,734.317,304.521,223615.218,17189614
8,C1-ActiveImage:0003-1878-2466,555.889,302.101,167934.741,12909378
9,C1-ActiveImage:0003-0955-1255,556.007,245.473,136484.525,10491756
10,C1-ActiveImage:0003-1117-0993,511.322,615.093,314510.445,24176857
11,C1-ActiveImage:0003-0720-1216,1027.014,747.025,767205.320,58976144
12,C1-ActiveImage:0003-0408-1893,711.175,405.167,288144.487,22150069
13,C1-ActiveImage:0003-0436-2086,837.112,554.289,464002.110,35668490
