Slice,Count,Total Area,Average Size,%Area,Mean,IntDen
1,8,12.150,1.519,1.695,255,387.286
2,4,4.280,1.070,0.523,255,272.842
3,5,9.952,1.990,1.089,255,507.536
4,7,9.561,1.366,1.160,255,348.309
5,2,1.223,0.611,0.232,255,155.910
6,0,0.000,NaN,0.000,NaN,NaN
7,9,5.646,0.627,1.118,255,159.964
8,4,5.490,1.372,0.704,255,349.968
9,2,0.885,0.442,0.090,255,112.786
10,7,4.800,0.686,0.244,255,174.865
11,6,4.904,0.817,0.920,255,208.433
12,14,9.405,0.672,0.555,255,171.311
