Slice,Count,Total Area,Average Size,%Area,Mean,IntDen
1,2,1.847,0.924,0.379,255,235.523
2,13,18.069,1.390,2.107,255,354.433
3,3,3.174,1.058,0.211,255,269.801
4,1,1.808,1.808,0.149,255,461.095
5,1,3.812,3.812,0.275,255,971.948
6,4,3.720,0.930,0.224,255,237.182
7,8,5.867,0.733,0.466,255,187.009
8,4,7.493,1.873,0.512,255,477.681
9,13,9.809,0.755,1.071,255,192.399
10,1,0.442,0.442,0.038,255,112.786
