 ,Label,Area,Mean,IntDen,RawIntDen
1,C1-ActiveImage:background,7.649,119.408,913.370,70212.000
2,C1-ActiveImage:0003-0501-2238,1249.932,350.333,437891.982,33661368.000
3,C1-ActiveImage:0003-0553-1969,569.627,335.530,191126.983,14692198.000
4,C1-ActiveImage:0003-1087-2335,1031.229,375.867,387604.786,29795721.000
5,C1-ActiveImage:0003-0949-1272,1236.624,527.676,652536.894,50161422.000
6,C1-ActiveImage:0003-0186-1257,924.492,233.670,216026.492,16606258.000
7,C1-ActiveImage:0003-0775-1507,1707.709,473.846,809191.132,62203652.000
8,C1-ActiveImage:0003-1542-1221,1036.693,495.009,513172.272,39448269.000
9,C1-ActiveImage:0003-1624-0955,1158.741,285.315,330606.575,25414189.000
10,C1-ActiveImage:0003-2164-0666,1365.150,556.987,760370.281,58450725.000
