Slice,Count,Total Area,Average Size,%Area,Mean,IntDen
1,9,6.569,0.730,0.394,255,186.133
2,15,24.769,1.651,1.863,255,421.067
3,2,1.275,0.637,0.197,255,162.544
4,0,0.000,NaN,0.000,NaN,NaN
5,9,6.556,0.728,0.759,255,185.765
6,1,1.054,1.054,0.202,255,268.696
7,3,2.055,0.685,0.241,255,174.707
8,8,8.117,1.015,1.061,255,258.744
9,9,6.973,0.775,0.873,255,197.559
10,1,0.533,0.533,0.043,255,136.006
11,2,1.977,0.989,0.099,255,252.109
