Slice,Count,Total Area,Average Size,%Area,Mean,IntDen
1,6,10.171,1.695,1.073,255,432.284
2,1,0.295,0.295,0.038,255,75.325
3,4,3.870,0.967,0.454,255,246.691
4,4,3.476,0.869,0.481,255,221.582
5,0,0.000,NaN,0.000,NaN,NaN
6,6,4.520,0.753,0.805,255,192.080
7,5,7.759,1.552,0.706,255,395.710
8,6,5.573,0.929,0.726,255,236.857
