Slice,Count,Total Area,Average Size,%Area,Mean,IntDen
1,6,6.608,1.101,0.854,255,280.859
2,7,5.438,0.777,0.592,255,198.086
3,2,1.834,0.917,0.207,255,233.865
4,3,4.462,1.487,0.616,255,379.270
5,5,4.124,0.825,1.060,255,210.312
6,3,3.694,1.231,0.685,255,314.031
7,3,2.368,0.789,0.291,255,201.245
8,11,18.199,1.654,2.199,255,421.891
9,0,0.000,NaN,0.000,NaN,NaN
10,7,6.530,0.933,1.387,255,237.893
11,26,31.728,1.220,3.099,255,311.182
12,7,7.493,1.070,0.936,255,272.961
