Slice,Count,Total Area,Average Size,%Area,Mean,IntDen
1,2,1.772,0.886,0.126,255,225.976
2,4,1.585,0.396,0.243,255,101.062
3,7,5.967,0.852,0.632,255,217.368
4,10,5.987,0.599,0.882,255,152.660
5,10,5.750,0.575,0.795,255,146.634
6,4,1.654,0.414,0.240,255,105.456
7,8,6.361,0.795,1.594,255,202.751
8,2,2.058,1.029,0.501,255,262.384
9,10,6.971,0.697,0.807,255,177.768
10,9,11.668,1.296,1.843,255,330.595
11,2,1.093,0.546,0.231,255,139.352
12,6,4.549,0.758,0.623,255,193.335
