Slice,Count,Total Area,Average Size,%Area,Mean,IntDen
1,9,5.451,0.606,0.526,255,154.435
2,6,7.324,1.221,0.776,255,311.267
3,3,5.151,1.717,0.570,255,437.874
4,2,1.860,0.930,0.184,255,237.182
5,12,8.130,0.678,0.519,255,172.772
6,4,6.114,1.529,0.796,255,389.774
7,6,3.525,0.588,0.717,255,149.828
8,0,0.000,NaN,0.000,NaN,NaN
9,5,4.085,0.817,0.625,255,208.322
10,3,3.265,1.088,0.745,255,277.541
11,2,5.477,2.738,1.582,255,698.277
12,2,1.626,0.813,0.316,255,207.327
