Slice,Count,Total Area,Average Size,%Area,Mean,IntDen
1,5,4.436,0.887,1.042,255,226.235
2,3,2.823,0.941,0.455,255,239.946
3,8,6.426,0.803,0.669,255,204.839
4,2,0.885,0.442,0.131,255,112.786
5,5,4.254,0.851,0.773,255,216.947
6,4,5.932,1.483,1.614,255,378.164
7,7,4.774,0.682,1.102,255,173.918
8,13,9.613,0.739,1.201,255,188.572
9,11,14.778,1.343,1.646,255,342.579
