Slice,Count,Total Area,Average Size,%Area,Mean,IntDen
1,12,15.558,1.297,1.709,255,330.617
2,8,9.574,1.197,0.937,255,305.185
3,4,3.538,0.885,0.405,255,225.572
4,9,14.973,1.664,1.895,255,424.237
5,16,17.562,1.098,1.155,255,279.891
6,11,19.825,1.802,1.804,255,459.587
7,3,2.316,0.772,0.145,255,196.822
8,6,8.495,1.416,0.548,255,361.025
9,2,0.924,0.462,0.174,255,117.762
10,3,2.042,0.681,0.425,255,173.602
11,2,1.613,0.807,0.301,255,205.668
