Slice,Count,Total Area,Average Size,%Area,Mean,IntDen
1,8,4.451,0.556,0.445,255,141.863
2,4,5.376,1.344,0.558,255,342.731
3,4,2.698,0.674,0.273,255,171.993
4,8,8.301,1.038,0.926,255,264.581
5,5,3.801,0.760,0.559,255,193.837
