Slice,Count,Total Area,Average Size,%Area,Mean,IntDen
1,8,8.729,1.091,1.478,255,278.233
2,6,6.426,1.071,0.504,255,273.118
3,3,1.938,0.646,0.118,255,164.756
4,8,10.342,1.293,1.188,255,329.650
5,5,4.774,0.955,0.442,255,243.485
6,7,8.013,1.145,1.256,255,291.916
7,9,15.741,1.749,1.944,255,445.983
8,5,3.408,0.682,0.212,255,173.823
