Slice,Count,Total Area,Average Size,%Area,Mean,IntDen
1,3,4.332,1.444,0.441,255,368.212
2,5,4.319,0.864,0.392,255,220.264
3,2,1.236,0.618,0.098,255,157.568
4,5,2.706,0.541,0.185,255,137.997
5,5,7.727,1.545,1.208,255,394.087
6,10,5.164,0.516,0.655,255,131.694
7,14,18.485,1.320,1.738,255,336.699
8,2,0.989,0.494,0.075,255,126.055
9,2,4.514,2.257,0.774,255,575.539
10,13,16.456,1.266,3.165,255,322.792
11,0,0.000,NaN,0.000,NaN,NaN
12,0,0.000,NaN,0.000,NaN,NaN
