 ,Label,Area,Mean,IntDen,RawIntDen
1,H2BRFP:background,10.203,13.803,140.829,2733
2,H2BRFP:background,10.976,14.667,160.977,3124
3,H2BRFP:background,21.024,13.944,293.148,5689
4,H2BRFP:Cntl,2891.086,201.438,582375.347,11301895
5,H2BRFP:Expt,1936.821,219.490,425112.498,8249966
6,TCFLefH2Bd2EGFP:background,10.203,6.879,70.182,1362
7,TCFLefH2Bd2EGFP:background,10.976,6.873,75.438,1464
8,TCFLefH2Bd2EGFP:background,21.024,6.797,142.890,2773
9,TCFLefH2Bd2EGFP:Cntl,2891.086,79.257,229138.024,4446778
10,TCFLefH2Bd2EGFP:Expt,1936.821,77.691,150473.028,2920162
