 ,Label,Area,Mean,IntDen,RawIntDen
1,H2BRFP:background,21.488,8.662,186.123,3612.000
2,H2BRFP:background,33.545,8.879,297.838,5780.000
3,H2BRFP:background,33.855,8.729,295.519,5735.000
4,H2BRFP:Cntl,4557.689,298.775,1361721.895,26426321.000
5,H2BRFP:Expt,2675.128,153.704,411178.335,7979552.000
6,TCFLefH2Bd2EGFP:background,21.488,7.022,150.877,2928.000
7,TCFLefH2Bd2EGFP:background,33.545,7.556,253.471,4919.000
8,TCFLefH2Bd2EGFP:background,33.855,7.661,259.345,5033.000
9,TCFLefH2Bd2EGFP:Cntl,4557.689,900.217,4102910.829,79623335.000
10,TCFLefH2Bd2EGFP:Expt,2675.128,457.613,1224174.659,23757004.000
